path,name,size,mime,modified,drive,id
Inq 5026/00067 Peticao - Peticao_b4f9d224.pdf,00067 Peticao - Peticao_b4f9d224.pdf,2071021,application/pdf,2026-09-11T11:45:55Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUU67QDLMGYGRAJ7CO4ZYB2DGQK
Inq 5026/00068 Procuracao - Procuracao_3708e377.pdf,00068 Procuracao - Procuracao_3708e377.pdf,2390224,application/pdf,2026-09-11T11:46:57Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRRC24LNZ4HPFAKFVFXTUAGYTLA
Inq 5026/00069 Recibo de peticao eletronica - Recibo de Peticao Eletronica _aff4e513.pdf,00069 Recibo de peticao eletronica - Recibo de Peticao Eletronica _aff4e513.pdf,117177,application/pdf,2026-09-11T11:44:26Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRCO26DC24FGBAJQCHMSW2EKS6S
Inq 5026/00070 Peticao - 1847202025 - Despacho do Juizo da 9. Vara Federal Criminal de Sao Paulo SP_62c01362.pdf,00070 Peticao - 1847202025 - Despacho do Juizo da 9. Vara Federal Criminal de Sao Paulo SP_62c01362.pdf,152800,application/pdf,2026-09-11T11:44:49Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQYAPL2MQF5ZFFJ53EGD7QYESXD
Inq 5026/00071 Documento comprobatorio - 1847202025 -  Digilencia do Juizo da 9. Vara Federal Criminal de Sao Paulo SP_1ba4e7f0.pdf,00071 Documento comprobatorio - 1847202025 -  Digilencia do Juizo da 9. Vara Federal Criminal de Sao Paulo SP_1ba4e7f0.pdf,227261,application/pdf,2026-09-11T11:48:30Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVVJU4AK6ENNRBL2MEWFZERBBML
Inq 5026/00072 Mandado - MI n. 72112025_3bde982b.pdf,00072 Mandado - MI n. 72112025_3bde982b.pdf,1579488,application/pdf,2026-09-11T11:44:45Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWC6SYANTJQYNEZHMXVOTF7VIUG
Inq 5026/00073 Mandado - MI n. 72392025_4db33c84.pdf,00073 Mandado - MI n. 72392025_4db33c84.pdf,351428,application/pdf,2026-09-11T11:47:42Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITSLFALP5TTD5GZ4S36TONRQQYQ
Inq 5026/00074 Mandado - MI n. 72402025_1229b1b6.pdf,00074 Mandado - MI n. 72402025_1229b1b6.pdf,351865,application/pdf,2026-09-11T11:44:59Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISO5HCHS4N5URBKQ2DQDS6YLINN
Inq 5026/00075 Mandado - MI n. 72412025_1f68ee86.pdf,00075 Mandado - MI n. 72412025_1f68ee86.pdf,357323,application/pdf,2026-09-11T11:48:13Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXB7A7Y63DDIBCLZ5UT24CEP6XT
Inq 5026/00076 Mandado - MI n. 72422025_ec40fc0c.pdf,00076 Mandado - MI n. 72422025_ec40fc0c.pdf,378844,application/pdf,2026-09-11T11:48:04Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITMTWUWWJLLBFDKHNNH6R3GEP2K
Inq 5026/00077 Peticao - Peticao_02553195.pdf,00077 Peticao - Peticao_02553195.pdf,159883,application/pdf,2026-09-11T11:47:59Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXSJN33HSXS6JGK66ORSDPZT644
Inq 5026/00078 Procuracao - Procuracao_12b5b065.pdf,00078 Procuracao - Procuracao_12b5b065.pdf,391519,application/pdf,2026-09-11T11:45:06Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQQ5ULFKRV3OVCIZDV7E5JOZMLF
Inq 5026/00079 Procuracao - Procuracao_d63db6f2.pdf,00079 Procuracao - Procuracao_d63db6f2.pdf,154476,application/pdf,2026-09-11T11:48:06Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIT2YNY6LSKPA5HJDXGJ2UQA7E52
Inq 5026/00080 Recibo de peticao eletronica - Recibo de Peticao Eletronica _acc0e8d4.pdf,00080 Recibo de peticao eletronica - Recibo de Peticao Eletronica _acc0e8d4.pdf,117187,application/pdf,2026-09-11T11:45:06Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIV2YM7SZMFM2BEZFESYPKVLAXZY
Inq 5026/00084 Comunicacao assinada - Oficio 275372025. Determinacao cumprimento despachodecisao_Relator (DTO)_20002ac1.pdf,00084 Comunicacao assinada - Oficio 275372025. Determinacao cumprimento despachodecisao_Relator (DTO)_20002ac1.pdf,207455,application/pdf,2026-09-11T11:47:08Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIU4R2TBTRNRBNF354LMMZPO5YQJ
Inq 5026/00085 Peticao - 10. Vara Criminal da Secao Judiciaria do Estado de Sao Paulo_b7e92ced.pdf,00085 Peticao - 10. Vara Criminal da Secao Judiciaria do Estado de Sao Paulo_b7e92ced.pdf,21206274,application/pdf,2026-09-11T11:45:49Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUQ35A35U5RFBFL75YMY4IC4EQ3
Inq 5026/00086 Peticao - Peticao_d9b9824a.pdf,00086 Peticao - Peticao_d9b9824a.pdf,157682,application/pdf,2026-09-11T11:47:44Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVZPGGXHWQ43RFYTBNAMCUN5ZBR
Inq 5026/00087 Procuracao - Procuracao_d9f7754e.pdf,00087 Procuracao - Procuracao_d9f7754e.pdf,568194,application/pdf,2026-09-11T11:48:23Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUBWCG6M3MHHZGY2Q2EMGFHXHNJ
Inq 5026/00088 Recibo de peticao eletronica - Recibo de Peticao Eletronica _d626ae70.pdf,00088 Recibo de peticao eletronica - Recibo de Peticao Eletronica _d626ae70.pdf,117174,application/pdf,2026-09-11T11:45:34Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVVH46R2LKUFJHZZL4OOF774BHE
Inq 5026/00089 Peticao - 2512025 - Malote Digital da  Juizo da 12. VARA da JEF da SJDF_b0564d42.pdf,00089 Peticao - 2512025 - Malote Digital da  Juizo da 12. VARA da JEF da SJDF_b0564d42.pdf,1860841,application/pdf,2026-09-11T11:46:56Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXWU6B3WQSMUJFJITMBA4YTMTBA
Inq 5026/00090 Peticao - Peticao_d8099074.pdf,00090 Peticao - Peticao_d8099074.pdf,331736,application/pdf,2026-09-11T11:48:03Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRFNSJJE72KDFBKQD7IM74AKYGF
Inq 5026/00091 Recibo de peticao eletronica - Recibo de Peticao Eletronica _339dd8de.pdf,00091 Recibo de peticao eletronica - Recibo de Peticao Eletronica _339dd8de.pdf,117136,application/pdf,2026-09-11T11:46:55Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRSUV3MOTQN6VEIQ2SEBZ5ETQQZ
Inq 5026/00092 Peticao - 9. Vara Federal Criminal de SP_bc572f8d.pdf,00092 Peticao - 9. Vara Federal Criminal de SP_bc572f8d.pdf,560554,application/pdf,2026-09-11T11:49:10Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIVMWQYJRF7R7FFLQSBTUGO3IX76
Inq 5026/00093 Peticao - Peticao_fb985b67.pdf,00093 Peticao - Peticao_fb985b67.pdf,316773,application/pdf,2026-09-11T11:44:32Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUTNICL7IPBOVEZ2KFTSDXDGHFK
Inq 5026/00094 Documentos comprobatorios - Documentos comprobatorios_feb9741c.pdf,00094 Documentos comprobatorios - Documentos comprobatorios_feb9741c.pdf,406104,application/pdf,2026-09-11T11:47:45Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIW3J4GOLSLFXVBZ3VRJFFV435VJ
Inq 5026/00095 Documentos comprobatorios - Documentos comprobatorios_fe8bbaa9.pdf,00095 Documentos comprobatorios - Documentos comprobatorios_fe8bbaa9.pdf,4089861,application/pdf,2026-09-11T11:46:11Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISD7LGJ65NCJVAJGBDCGCL4SWOK
Inq 5026/00096 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c58b408a.pdf,00096 Recibo de peticao eletronica - Recibo de Peticao Eletronica _c58b408a.pdf,117203,application/pdf,2026-09-11T11:47:40Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUI2ZRCHQSBKZBLNCYWN5XAMQHG
Inq 5026/00097 Despacho - Despacho_636b849a.pdf,00097 Despacho - Despacho_636b849a.pdf,102632,application/pdf,2026-09-11T11:45:16Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITZHTV2EULQCVD2OYUETLMPGGQA
Inq 5026/00098 Comunicacao assinada - CERTIDAO_9c6e6638.pdf,00098 Comunicacao assinada - CERTIDAO_9c6e6638.pdf,152903,application/pdf,2026-09-11T11:46:40Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQVBJAPIEWVKBGIUVHW3FF5EEVF
Inq 5026/00099 Peticao - Peticao_af331c80.pdf,00099 Peticao - Peticao_af331c80.pdf,304595,application/pdf,2026-09-11T11:47:11Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQ3EW4O6EIAZVDLT25BBD24SPBF
Inq 5026/00100 Recibo de peticao eletronica - Recibo de Peticao Eletronica _2b977890.pdf,00100 Recibo de peticao eletronica - Recibo de Peticao Eletronica _2b977890.pdf,117146,application/pdf,2026-09-11T11:47:58Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITEG6WSASYK2FEKCAJ7VRKC2Y5G
Inq 5026/00101 Peticao - Peticao_010d649c.pdf,00101 Peticao - Peticao_010d649c.pdf,730231,application/pdf,2026-09-11T11:48:16Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITK6EHYICLR5FGKDR4NS4MFKB24
Inq 5026/00102 Recibo de peticao eletronica - Recibo de Peticao Eletronica _6c5b4fee.pdf,00102 Recibo de peticao eletronica - Recibo de Peticao Eletronica _6c5b4fee.pdf,117241,application/pdf,2026-09-11T11:44:53Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUJYMV53OPJ3JHILOGLKOHHQENS
Inq 5026/00103 Certidao - Certidao SEJCPIN - Autuacao em autos apartados - PET 15244_6d90ff5d.pdf,00103 Certidao - Certidao SEJCPIN - Autuacao em autos apartados - PET 15244_6d90ff5d.pdf,53727,application/pdf,2026-09-11T11:46:34Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIV5T3HP2ESKHBFLNE6Q5XX75G37
Inq 5026/00104 Peticao - Peticao_4cc76ef2.pdf,00104 Peticao - Peticao_4cc76ef2.pdf,111225,application/pdf,2026-09-11T11:47:44Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQOQ2LSHSIOHVC3WUSOP2PS7GLW
Inq 5026/00105 Recibo de peticao eletronica - Recibo de Peticao Eletronica _cdf70ace.pdf,00105 Recibo de peticao eletronica - Recibo de Peticao Eletronica _cdf70ace.pdf,117191,application/pdf,2026-09-11T11:47:44Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISJGBKB4FM6JJFIGVGIW5HGWAWU
Inq 5026/00106 Peticao - Peticao_946d2b61.pdf,00106 Peticao - Peticao_946d2b61.pdf,201761,application/pdf,2026-09-11T11:46:48Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXGP2EEPESM2VEYFR25DFUG7ZJ4
Inq 5026/00107 Recibo de peticao eletronica - Recibo de Peticao Eletronica _4fd85395.pdf,00107 Recibo de peticao eletronica - Recibo de Peticao Eletronica _4fd85395.pdf,117165,application/pdf,2026-09-11T11:45:12Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUWRV6QVN7F4FHJYYYZILQQTVYC
Inq 5026/00108 Peticao - Peticao_7a9c9f5d.pdf,00108 Peticao - Peticao_7a9c9f5d.pdf,163848,application/pdf,2026-09-11T11:48:01Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUAPIO4EADTAFALNWLTLGHC4ZSU
Inq 5026/00109 Procuracao - Procuracao_2b63b12e.pdf,00109 Procuracao - Procuracao_2b63b12e.pdf,768286,application/pdf,2026-09-11T11:45:58Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUV44IU4AXXNBD2NHTKTM6IRLIW
Inq 5026/00110 Documentos comprobatorios - Documentos comprobatorios_a06ed6f0.pdf,00110 Documentos comprobatorios - Documentos comprobatorios_a06ed6f0.pdf,1437871,application/pdf,2026-09-11T11:44:18Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXQUHPDYZCBINBZ6N6YPJTDOZ4N
Inq 5026/00111 Documentos de identificacao - Documentos de identificacao_30bc6fe0.pdf,00111 Documentos de identificacao - Documentos de identificacao_30bc6fe0.pdf,414923,application/pdf,2026-09-11T11:44:59Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIU4G5IVUAZO2RHI2L4JBSWBJMC5
Inq 5026/00112 Recibo de peticao eletronica - Recibo de Peticao Eletronica _de307e37.pdf,00112 Recibo de peticao eletronica - Recibo de Peticao Eletronica _de307e37.pdf,117237,application/pdf,2026-09-11T11:46:37Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWUSTKAIPZDTJEK2YY5JLSZOSGS
Inq 5026/00113 Peticao - Peticao_dc6814a0.pdf,00113 Peticao - Peticao_dc6814a0.pdf,200336,application/pdf,2026-09-11T11:48:50Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRUJJICPUP3XFEI5YCQNWH25HPG
Inq 5026/00114 Documentos comprobatorios - Documentos comprobatorios_340f5f1f.pdf,00114 Documentos comprobatorios - Documentos comprobatorios_340f5f1f.pdf,746268,application/pdf,2026-09-11T11:47:00Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRZGILVQMRARFEY2NZKJ7NUS3MK
Inq 5026/00115 Recibo de peticao eletronica - Recibo de Peticao Eletronica _eda5d546.pdf,00115 Recibo de peticao eletronica - Recibo de Peticao Eletronica _eda5d546.pdf,117300,application/pdf,2026-09-11T11:47:22Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIT6ROUENYYLQZFLOS5XH3TI35WY
Inq 5026/00116 Despacho - Despacho_49c1afdb.pdf,00116 Despacho - Despacho_49c1afdb.pdf,101827,application/pdf,2026-09-11T11:47:25Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUM5F5672NXGZE35QJ6L424UIAY
Inq 5026/00117 Peticao - Peticao_867b7f73.pdf,00117 Peticao - Peticao_867b7f73.pdf,219603,application/pdf,2026-09-11T11:47:50Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXED6IDQX4Z6VHYMJD342R5JGK5
Inq 5026/00118 Recibo de peticao eletronica - Recibo de Peticao Eletronica _251ca52c.pdf,00118 Recibo de peticao eletronica - Recibo de Peticao Eletronica _251ca52c.pdf,117146,application/pdf,2026-09-11T11:49:14Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISV5RUWRJSFWFAZVRVA4UOUAFDJ
Inq 5026/00119 Comunicacao assinada - Oficio 1962026. Comunicacao de despachodecisao_Relator (DTO)_d276940b.pdf,00119 Comunicacao assinada - Oficio 1962026. Comunicacao de despachodecisao_Relator (DTO)_d276940b.pdf,192792,application/pdf,2026-09-11T11:47:56Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQ5NHJPQ6BARNBK3EPTDR6L6LWH
Inq 5026/00120 Peticao - Peticao_0e8b96e6.pdf,00120 Peticao - Peticao_0e8b96e6.pdf,224879,application/pdf,2026-09-11T11:44:39Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIXV7M5KYDVL3ZAZMAUV5HLZGABI
Inq 5026/00121 Recibo de peticao eletronica - Recibo de Peticao Eletronica _a9d50642.pdf,00121 Recibo de peticao eletronica - Recibo de Peticao Eletronica _a9d50642.pdf,117240,application/pdf,2026-09-11T11:48:53Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQKPUPBRHA2IZF3LUNADVGKV23U
Inq 5026/00122 Despacho - Despacho_1c9a5169.pdf,00122 Despacho - Despacho_1c9a5169.pdf,99435,application/pdf,2026-09-11T11:47:52Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWFZ2Y53A3WCBF35BLCD2WFPDM4
Inq 5026/00123 Peticao - Oficio n. 488_96d21d73.pdf,00123 Peticao - Oficio n. 488_96d21d73.pdf,3469209,application/pdf,2026-09-11T11:44:57Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITRFINKY23O6JHYISU732IAAU32
"Inq 5026/00124 Intimacao - Intimacao de Despacho, Decisao ou Acordao_369e63ae.pdf","00124 Intimacao - Intimacao de Despacho, Decisao ou Acordao_369e63ae.pdf",565810,application/pdf,2026-09-11T11:47:35Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQBUTDX3LODG5DK6DFYFAIJYVRG
Inq 5026/00125 Peticao - Peticao_1a6e54f3.pdf,00125 Peticao - Peticao_1a6e54f3.pdf,157222,application/pdf,2026-09-11T11:47:55Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRPRNIFEGSLNNAZ7PHKODADCRLC
Inq 5026/00126 Recibo de peticao eletronica - Recibo de Peticao Eletronica _727f3b33.pdf,00126 Recibo de peticao eletronica - Recibo de Peticao Eletronica _727f3b33.pdf,117242,application/pdf,2026-09-11T11:46:24Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQZAMDNVNWCBRGJTFTXUZROXEXB
Inq 5026/00127 Peticao - Peticao_795c25de.pdf,00127 Peticao - Peticao_795c25de.pdf,212470,application/pdf,2026-09-11T11:46:08Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIWIZ6DGVIZHTRE24S5XQ6IEN3SA
Inq 5026/00128 Procuracao - Procuracao_a76205b3.pdf,00128 Procuracao - Procuracao_a76205b3.pdf,522176,application/pdf,2026-09-11T11:45:31Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRIZZZQLF5LCRB2TYXU6EKSFAEX
Inq 5026/00129 Recibo de peticao eletronica - Recibo de Peticao Eletronica _53d61141.pdf,00129 Recibo de peticao eletronica - Recibo de Peticao Eletronica _53d61141.pdf,117191,application/pdf,2026-09-11T11:44:39Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITWYGFLGBCCUJDIBZLNQQ5ZPKBU
Inq 5026/00130 Peticao - Peticao_aff6fb45.pdf,00130 Peticao - Peticao_aff6fb45.pdf,1348147,application/pdf,2026-09-11T11:46:22Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITAQLMJQUVHJNFLX5SCLMALIR5E
Inq 5026/00131 Recibo de peticao eletronica - Recibo de Peticao Eletronica _11cb7b06.pdf,00131 Recibo de peticao eletronica - Recibo de Peticao Eletronica _11cb7b06.pdf,117123,application/pdf,2026-09-11T11:47:16Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITV6GBBPJXSZBFY4SZP7FKR4THL
Inq 5026/00132 Comunicacao assinada - Oficio 3822026. Comunicacao de despachodecisao_Relator (DTO)_14380d53.pdf,00132 Comunicacao assinada - Oficio 3822026. Comunicacao de despachodecisao_Relator (DTO)_14380d53.pdf,193574,application/pdf,2026-09-11T11:44:45Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIV6PV7O3R2MBFBINHELGXNHTO7W
Inq 5026/00133 Despacho - Despacho_c766a7d6.pdf,00133 Despacho - Despacho_c766a7d6.pdf,102649,application/pdf,2026-09-11T11:44:43Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIRI2FKDIVDQYFF2HRJQZMM4T5N3
Inq 5026/00134 Comunicacao assinada - Mandado 1592026. Mandado de intimacao despachodecisao_PGR_Relator_4eb490b7.pdf,00134 Comunicacao assinada - Mandado 1592026. Mandado de intimacao despachodecisao_PGR_Relator_4eb490b7.pdf,201804,application/pdf,2026-09-11T11:48:22Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUM3BVRZJAEAJBK2OB2HMIPVYAN
Inq 5026/00135 Comunicacao assinada - Oficio 5142026. Comunicacao de despachodecisao_Relator (DTO)_88a102ac.pdf,00135 Comunicacao assinada - Oficio 5142026. Comunicacao de despachodecisao_Relator (DTO)_88a102ac.pdf,201607,application/pdf,2026-09-11T11:45:24Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITFSOQCLR27HBEYAK5KG5YN442Y
Inq 5026/00136 Peticao - Peticao_cfe6c4dd.pdf,00136 Peticao - Peticao_cfe6c4dd.pdf,525776,application/pdf,2026-09-11T11:49:14Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOITL322A4UVKN5D3RVQXPMGZXJCI
Inq 5026/00137 Documentos comprobatorios - Documentos comprobatorios_5c57bc4b.pdf,00137 Documentos comprobatorios - Documentos comprobatorios_5c57bc4b.pdf,137992,application/pdf,2026-09-11T11:44:34Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISNCUOVXMX2KJGYZMPD6ICM3N6A
Inq 5026/00138 Recibo de peticao eletronica - Recibo de Peticao Eletronica _74a053f5.pdf,00138 Recibo de peticao eletronica - Recibo de Peticao Eletronica _74a053f5.pdf,117187,application/pdf,2026-09-11T11:47:41Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISG2RACH4UZGZGIEYWTW6UMEZ2B
Inq 5026/00139 Peticao - Peticao_1dd0eaa9.pdf,00139 Peticao - Peticao_1dd0eaa9.pdf,181127,application/pdf,2026-09-11T11:45:08Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIQ2J3BFMEDXRVAYXGELWRGD7TYA
Inq 5026/00140 Documentos comprobatorios - Documentos comprobatorios_52200009.pdf,00140 Documentos comprobatorios - Documentos comprobatorios_52200009.pdf,357399,application/pdf,2026-09-11T11:48:16Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOISHIQJ5CDCX7ZFZNRY66QLUCWNI
Inq 5026/00141 Recibo de peticao eletronica - Recibo de Peticao Eletronica _a7378be0.pdf,00141 Recibo de peticao eletronica - Recibo de Peticao Eletronica _a7378be0.pdf,117186,application/pdf,2026-09-11T11:49:10Z,b!UHnDpQe660-WZsaVQH0P4thhF0W1f-VHnRtLslC3kh9FESNidMquSrvIc4SLGzgE,016MHNOIUECCV3IRH435C3SK7R3K7BEPG4
